date,timestamp,country,min_lon,min_lat,max_lon,max_lat,mean_lat,mean_lon,area,degrees_lon,degrees_lat,code_class1,name_class1,code_class2,name_class2,model,test_data%,samples,scale,seed,accuracy,roc_auc,class_1_pre,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,train_samples,test_samples,embedding,importance,embedding,importance,embedding,importance,embedding,importance,embedding,importance,embedding,impA01,embedding,impA02,embedding,impA03,embedding,impA04,embedding,impA05,embedding,impA06,embedding,impA07,embedding,impA08,embedding,impA09,embedding,impA10,embedding,impA11,embedding,impA12,embedding,impA13,embedding,impA14,embedding,impA15,embedding,impA16,embedding,impA17,embedding,impA18,embedding,impA19,embedding,impA20,embedding,impA21,embedding,impA22,embedding,impA23,embedding,impA24,embedding,impA25,embedding,impA26,embedding,impA27,embedding,impA28,embedding,impA29,embedding,impA30,embedding,imp31,embedding,impA032,embedding,impA33,embedding,impA34,embedding,impA35,embedding,impA36,embedding,impA37,embedding,impA38,embedding,impA39,embedding,impA40,embedding,impA41,embedding,impA42,embedding,impA43,embedding,impA44,embedding,impA45,embedding,impA46,embedding,impA47,embedding,impA48,embedding,impA49,embedding,impA50,embedding,impA51,embedding,impA52,embedding,impA53,embedding,impA54,embedding,impA55,embedding,impA56,embedding,impA57,embedding,impA58,embedding,impA59,embedding,impA60,embedding,impA61,embedding,impA62,embedding,impA63,embedding,impA64,feedback,acc_1e,acc_2e,acc_3e,acc_4e,acc_5e,acc_6e,acc_7e,acc_8e,acc_9e,acc_10e,acc_11e,acc_12e,acc_13e,acc_14e,acc_15e,acc_16e,acc_17e,acc_18e,acc_19e,acc_20e,acc_21e,acc_22e,acc_23e,acc_24e,acc_25e,acc_26e,acc_27e,acc_28e,acc_29e,acc_30e,auc_1e,auc_2e,auc_3e,auc_4e,auc_5e,auc_6e,auc_7e,auc_8e,auc_9e,auc_10e,auc_11e,auc_12e,auc_13e,auc_14e,auc_15e,auc_16e,auc_17e,auc_18e,auc_19e,auc_20e,auc_21e,auc_22e,auc_23e,auc_24e,auc_25e,auc_26e,auc_27e,auc_28e,auc_29e,auc_30e,prec_class1_1e,prec_class1_2e,prec_class1_3e,prec_class1_4e,prec_class1_5e,prec_class1_6e,prec_class1_7e,prec_class1_8e,prec_class1_9e,prec_class1_10e,prec_class1_11e,prec_class1_12e,prec_class1_13e,prec_class1_14e,prec_class1_15e,prec_class1_16e,prec_class1_17e,prec_class1_18e,prec_class1_19e,prec_class1_20e,prec_class1_21e,prec_class1_22e,prec_class1_23e,prec_class1_24e,prec_class1_25e,prec_class1_26e,prec_class1_27e,prec_class1_28e,prec_class1_29e,prec_class1_30e,rec_class1_1e,rec_class1_2e,rec_class1_3e,rec_class1_4e,rec_class1_5e,rec_class1_6e,rec_class1_7e,rec_class1_8e,rec_class1_9e,rec_class1_10e,rec_class1_11e,rec_class1_12e,rec_class1_13e,rec_class1_14e,rec_class1_15e,rec_class1_16e,rec_class1_17e,rec_class1_18e,rec_class1_19e,rec_class1_20e,rec_class1_21e,rec_class1_22e,rec_class1_23e,rec_class1_24e,rec_class1_25e,rec_class1_26e,rec_class1_27e,rec_class1_28e,rec_class1_29e,rec_class1_30e,f1_class1_1e,f1_class1_2e,f1_class1_3e,f1_class1_4e,f1_class1_5e,f1_class1_6e,f1_class1_7e,f1_class1_8e,f1_class1_9e,f1_class1_10e,f1_class1_11e,f1_class1_12e,f1_class1_13e,f1_class1_14e,f1_class1_15e,f1_class1_16e,f1_class1_17e,f1_class1_18e,f1_class1_19e,f1_class1_20e,f1_class1_21e,f1_class1_22e,f1_class1_23e,f1_class1_24e,f1_class1_25e,f1_class1_26e,f1_class1_27e,f1_class1_28e,f1_class1_29e,f1_class1_30e,prec_class2_1e,prec_class2_2e,prec_class2_3e,prec_class2_4e,prec_class2_5e,prec_class2_6e,prec_class2_7e,prec_class2_8e,prec_class2_9e,prec_class2_10e,prec_class2_11e,prec_class2_12e,prec_class2_13e,prec_class2_14e,prec_class2_15e,prec_class2_16e,prec_class2_17e,prec_class2_18e,prec_class2_19e,prec_class2_20e,prec_class2_21e,prec_class2_22e,prec_class2_23e,prec_class2_24e,prec_class2_25e,prec_class2_26e,prec_class2_27e,prec_class2_28e,prec_class2_29e,prec_class2_30e,rec_class2_1e,rec_class2_2e,rec_class2_3e,rec_class2_4e,rec_class2_5e,rec_class2_6e,rec_class2_7e,rec_class2_8e,rec_class2_9e,rec_class2_10e,rec_class2_11e,rec_class2_12e,rec_class2_13e,rec_class2_14e,rec_class2_15e,rec_class2_16e,rec_class2_17e,rec_class2_18e,rec_class2_19e,rec_class2_20e,rec_class2_21e,rec_class2_22e,rec_class2_23e,rec_class2_24e,rec_class2_25e,rec_class2_26e,rec_class2_27e,rec_class2_28e,rec_class2_29e,rec_class2_30e,f1_class2_1e,f1_class2_2e,f1_class2_3e,f1_class2_4e,f1_class2_5e,f1_class2_6e,f1_class2_7e,f1_class2_8e,f1_class2_9e,f1_class2_10e,f1_class2_11e,f1_class2_12e,f1_class2_13e,f1_class2_14e,f1_class2_15e,f1_class2_16e,f1_class2_17e,f1_class2_18e,f1_class2_19e,f1_class2_20e,f1_class2_21e,f1_class2_22e,f1_class2_23e,f1_class2_24e,f1_class2_25e,f1_class2_26e,f1_class2_27e,f1_class2_28e,f1_class2_29e,f1_class2_30e
2025 08 31 03,2025-08-31T03:38:26.966393,Colombia,"-78,459043","2,316493","-77,92635","2,750028","2,5332605","-78,1926965","0,532693","0,433535","0,2309410598",95,Mangroves,10,Tree cover,rf,25,100,500,42,"0,96",1,"0,9259259259",1,"0,9615384615",1,"0,92","0,9583333333",150,50,A41,"13,39000006",A29,"11,123488",A16,"9,010175617",A37,"8,67750726",A50,"6,501162852",A01,"0,30860131",A02,"0,4279396998",A03,"1,599216851",A04,"0,3750230624",A05,"2,667006311",A06,"0,3152476861",A07,"0,7294847976",A08,"0,4130464703",A09,"0,5112206907",A10,"0,9890513744",A11,"0,1756534208",A12,"0,1582623775",A13,"0,4250447456",A14,"0,4199666205",A15,"1,598529232",A16,"9,010175617",A17,"1,884670649",A18,"4,017125355",A19,"0,4936740954",A20,"0,2242506267",A21,"0,2235332188",A22,"0,1624206098",A23,"0,225433021",A24,"0,1210588695",A25,"0,09696365534",A26,"0,3976033996",A27,"1,84035469",A28,"0,6144862847",A29,"11,123488",A30,"0,2175340179",A31,"1,504097494",A32,"0,5820884382",A33,"2,637832246",A34,"0,4556096029",A35,"0,5068220682",A36,"0,3548010027",A37,"8,67750726",A38,"0,1441183585",A39,"1,125337992",A40,"0,3783451305",A41,"13,39000006",A42,"0,3208703116",A43,"0,2527554225",A44,"0,1052438083",A45,"0,2010038204",A46,"0,1664635012",A47,"0,5128160388",A48,"3,704641642",A49,"0,9159300143",A50,"6,501162852",A51,"1,268179273",A52,"0,5248965651",A53,"0,8947958899",A54,"0,3701836634",A55,"0,1586480345",A56,"2,407451714",A57,"0,178546773",A58,"0,9177424112",A59,"6,397144391",A60,"0,3837240073",A61,"1,047897197",A62,"0,1819372714",A63,"0,9449757319",A64,"0,1203632534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 03,2025-08-31T03:39:31.993009,Colombia,"75,114584","25,937954","75,287572","26,093455","26,0157045","75,201078","0,172988","0,155501","0,02689980699",50,Built-up,60,Bare/sparse,rf,25,100,100,42,"0,86","0,9712","0,875","0,84","0,8571428571","0,8461538462","0,88","0,862745098",150,50,A61,"7,512079859",A63,"6,893730509",A16,"6,441090432",A01,"5,739764574",A24,"4,85862614",A01,"5,739764574",A02,"0,404940082",A03,"1,091687876",A04,"0,556026823",A05,"2,695415727",A06,"2,719278539",A07,"0,7662398336",A08,"0,7443664109",A09,"0,2798756153",A10,"1,344483703",A11,"0,7104691738",A12,"0,3205511958",A13,"0,2449680095",A14,"0,77484038",A15,"1,750606687",A16,"6,441090432",A17,"4,771607618",A18,"0,437551945",A19,"4,25152681",A20,"2,933332706",A21,"0,8366890804",A22,"0,4083204182",A23,"0,6014395328",A24,"4,85862614",A25,"0,8943108981",A26,"3,068086858",A27,"0,4365660857",A28,"0,3818981503",A29,"0,7985577112",A30,"0,5542257684",A31,"0,4716680077",A32,"0,4379851395",A33,"2,840736626",A34,"0,3246759791",A35,"1,908456039",A36,"2,632674129",A37,"3,440215437",A38,"0,6078168302",A39,"1,654356645",A40,"1,423297446",A41,"0,3661550539",A42,"0,7520709008",A43,"0,4762166104",A44,"0,6973236462",A45,"0,78053603",A46,"0,4212176775",A47,"0,7588005365",A48,"0,365693528",A49,"1,682146485",A50,"0,5361168355",A51,"0,5536147118",A52,"1,076389956",A53,"0,7493264982",A54,"1,522384299",A55,"0,3206812385",A56,"3,932778431",A57,"0,3363536073",A58,"0,2597844503",A59,"0,5647983706",A60,"1,392159909",A61,"7,512079859",A62,"0,2854589",A63,"6,893730509",A64,"0,2049548922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:00:42.359277,Colombia,"-78,970842","1,673313","-78,95359","1,688927","1,68112","-78,962216","0,017252","0,015614","0,000269372728",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,9142857143","0,9901315789","0,9","0,9473684211","0,9230769231","0,9333333333","0,875","0,9032258065",104,35,A13,"10,27347171",A07,"8,006343662",A53,"5,854715161",A61,"5,689254779",A03,"5,022004626",A01,"1,191180104",A02,"0,4725028045",A03,"5,022004626",A04,"0,5023322517",A05,"0,9388495509",A06,"0,6185968678",A07,"8,006343662",A08,"1,928262517",A09,"0,4620879228",A10,"0,9124170571",A11,"0,3601379391",A12,"0,9322974388",A13,"10,27347171",A14,"1,331762006",A15,"1,794708174",A16,"0,3791562573",A17,"0,3700219584",A18,"0,9627644306",A19,"0,8718907513",A20,"0,5426945801",A21,"2,869234601",A22,"0,5000547025",A23,"0,5232438023",A24,"3,877316169",A25,"3,323255458",A26,"0,5906879215",A27,"0,6326075738",A28,"0,8546234732",A29,"1,419808366",A30,"0,7786084439",A31,"1,013707695",A32,"2,1623607",A33,"0,5560103415",A34,"3,801936421",A35,"0,5046030391",A36,"0,3221430351",A37,"0,6150878693",A38,"0,7967241753",A39,"0,7388960172",A40,"0,9354677262",A41,"2,340924622",A42,"0,8459701073",A43,"0,3643914896",A44,"1,226731186",A45,"0,6952021821",A46,"0,4638498642",A47,"4,135235577",A48,"3,345046855",A49,"0,5335397227",A50,"0,3981688465",A51,"0,6787847596",A52,"1,251930123",A53,"5,854715161",A54,"0,6953649823",A55,"1,697986076",A56,"0,5222710086",A57,"1,973913463",A58,"0,2383558607",A59,"0,6019820864",A60,"0,4026513374",A61,"5,689254779",A62,"0,3556077658",A63,"0,445569582",A64,"0,5526924184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:01:28.004004,Colombia,"-78,955912","1,6922","-78,933085","1,704297","1,6982485","-78,9444985","0,022827","0,012097","0,000276138219",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,9428571429","0,996","0,96","0,96","0,96","0,9","0,9","0,9",103,35,A41,"14,89641972",A10,"8,891619053",A53,"5,821329331",A24,"5,702642792",A29,"4,984079801",A01,"0,3711940931",A02,"0,5753018008",A03,"1,491579212",A04,"2,145536275",A05,"0,8652059075",A06,"0,4129615612",A07,"1,536143415",A08,"1,110477075",A09,"1,086170992",A10,"8,891619053",A11,"0,1801666848",A12,"0,3290120917",A13,"1,908838224",A14,"0,3761161897",A15,"1,126673923",A16,"2,266220624",A17,"0,2159265036",A18,"0,4940689491",A19,"0,580096835",A20,"0,8314256077",A21,"0,5622071534",A22,"0,1676897861",A23,"0,3114019086",A24,"5,702642792",A25,"0,8017865823",A26,"0,4100353554",A27,"0,4495639505",A28,"1,951823661",A29,"4,984079801",A30,"0,3361342533",A31,"0,2129975401",A32,"0,2718527626",A33,"0,8142229728",A34,"0,6940814599",A35,"0,6648588738",A36,"0,3667705099",A37,"1,409190545",A38,"0,2118952347",A39,"3,14030344",A40,"0,2497899083",A41,"14,89641972",A42,"0,2436498936",A43,"0,5701425086",A44,"0,5288539981",A45,"0,2540199938",A46,"0,3678424224",A47,"1,303533266",A48,"1,944680775",A49,"0,3409196687",A50,"4,520093879",A51,"0,4310069063",A52,"2,4559658",A53,"5,821329331",A54,"0,3202756754",A55,"2,450086471",A56,"0,4810937626",A57,"2,5142646",A58,"0,7326287032",A59,"2,915032938",A60,"0,2348051146",A61,"0,5809367808",A62,"3,809207283",A63,"1,5307077",A64,"0,2444393025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:01:55.894268,Colombia,"-78,933171","1,716773","-78,895412","1,742511","1,729642","-78,9142915","0,037759","0,025738","0,000971841142",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,96","0,9968","0,96","0,96","0,96","0,96","0,96","0,96",150,50,A29,"11,5228764",A41,"10,66616919",A53,"9,42193497",A24,"8,187818677",A07,"4,557396429",A01,"0,5612713184",A02,"0,4465610108",A03,"0,5369626766",A04,"0,5973200031",A05,"2,273545282",A06,"0,8454638424",A07,"4,557396429",A08,"2,812716251",A09,"0,2000422431",A10,"4,231869622",A11,"0,1892749922",A12,"0,2635279035",A13,"4,245156547",A14,"0,4683537309",A15,"0,3254044091",A16,"0,200849859",A17,"0,348879696",A18,"0,3290639603",A19,"0,2428303689",A20,"0,3101946433",A21,"0,6511504579",A22,"0,2689514131",A23,"0,823183726",A24,"8,187818677",A25,"1,633814077",A26,"0,732458996",A27,"1,862541615",A28,"1,833676855",A29,"11,5228764",A30,"1,474069714",A31,"0,3502668686",A32,"0,3733432751",A33,"0,4397994195",A34,"2,99284262",A35,"1,441688965",A36,"2,275423252",A37,"0,606250623",A38,"0,6293771675",A39,"1,040866054",A40,"0,2686474156",A41,"10,66616919",A42,"0,2180814381",A43,"0,1228627934",A44,"0,3293522992",A45,"0,914057616",A46,"0,3486359943",A47,"0,6796586675",A48,"3,129726246",A49,"0,6218461682",A50,"0,428650264",A51,"0,4323086748",A52,"0,6818061041",A53,"9,42193497",A54,"0,697034674",A55,"0,640345064",A56,"0,5950761239",A57,"1,285561676",A58,"1,536004996",A59,"0,7694080137",A60,"0,3180502731",A61,"0,6324002678",A62,"0,9024015494",A63,"0,6319026354",A64,"0,6009919167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:02:16.574419,Colombia,"-78,888375","1,755208","-78,845296","1,782489","1,7688485","-78,8668355","0,043079","0,027281","0,001175238199",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,94","0,964","0,9230769231","0,96","0,9411764706","0,9583333333","0,92","0,9387755102",150,50,A30,"8,049470116",A48,"6,710368844",A08,"5,644046629",A06,"4,311713611",A55,"3,906607067",A01,"1,684403549",A02,"0,8270992135",A03,"0,5913381088",A04,"2,206363097",A05,"0,4561309855",A06,"4,311713611",A07,"2,851740052",A08,"5,644046629",A09,"0,5226712945",A10,"0,5040882206",A11,"0,4366928412",A12,"0,3380760445",A13,"3,282407129",A14,"1,067246414",A15,"1,334359113",A16,"0,5982219476",A17,"2,084176006",A18,"0,6638677956",A19,"0,5584911155",A20,"0,7437946594",A21,"3,353591405",A22,"0,8281956372",A23,"0,4286013615",A24,"1,781803886",A25,"3,027244922",A26,"0,5933980978",A27,"0,5024951131",A28,"0,6130525106",A29,"0,8183550516",A30,"8,049470116",A31,"1,132302534",A32,"1,987437803",A33,"0,7584140576",A34,"3,668617814",A35,"0,6016728961",A36,"1,983687497",A37,"1,657949604",A38,"1,217583943",A39,"1,308078766",A40,"0,5530611345",A41,"0,7758631865",A42,"0,4013959279",A43,"0,5171167295",A44,"0,844705178",A45,"0,671380814",A46,"0,6689241599",A47,"1,281993275",A48,"6,710368844",A49,"0,3103492068",A50,"0,723322703",A51,"2,72198404",A52,"3,036377787",A53,"1,292257666",A54,"0,2841203456",A55,"3,906607067",A56,"0,7825792171",A57,"2,270980787",A58,"0,4487085311",A59,"0,6336725277",A60,"0,4954481632",A61,"1,996453473",A62,"2,692431691",A63,"0,6121706851",A64,"0,3488460184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:03:15.842469,Colombia,"-78,845296","1,799647","-78,815432","1,826412","1,8130295","-78,830364","0,029864","0,026765","0,00079930996",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,9375","0,9714285714","0,9259259259",1,"0,9615384615",1,"0,7142857143","0,8333333333",96,32,A24,"7,461033572",A07,"6,597988566",A13,"6,080352211",A34,"5,977863306",A51,"5,58714394",A01,"0,3224403367",A02,"0,3660631748",A03,"0,2327716617",A04,"0,2006979301",A05,"0,9510884706",A06,"4,263198226",A07,"6,597988566",A08,"4,928023712",A09,"0,6463264055",A10,"3,119469052",A11,"0,2645003556",A12,"0,272549122",A13,"6,080352211",A14,"0,2088892202",A15,"2,185404797",A16,"0,311944931",A17,"0,1586651902",A18,"0,219167312",A19,"0,2774597794",A20,"0,7158547281",A21,"4,835581053",A22,"0,5463255933",A23,"2,175892416",A24,"7,461033572",A25,"2,515040765",A26,"1,942698711",A27,"0,4190303471",A28,"2,803259023",A29,"0,9271061542",A30,"1,325718014",A31,"0,9182664026",A32,"2,062965085",A33,"0,8402418464",A34,"5,977863306",A35,"0,525272451",A36,"0,2840474682",A37,"0,395772778",A38,"0,2246348066",A39,"0,6077775703",A40,"0,3759247748",A41,"3,519031765",A42,"0,1412589638",A43,"0,5528097714",A44,"3,24875408",A45,"0,4594979429",A46,"0,5099927201",A47,"1,796919457",A48,"1,018753759",A49,"0,5740377668",A50,"0,1190885072",A51,"5,58714394",A52,"0,6289885455",A53,"4,568005344",A54,"1,145063433",A55,"0,3418257119",A56,"0,3727564146",A57,"0,2208367544",A58,"0,08437007738",A59,"0,2909446852",A60,"0,3101137224",A61,"3,222992184",A62,"0,4612069983",A63,"0,5769495038",A64,"0,7613506348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:03:41.381290,Colombia,"-78,770432","1,796901","-78,730098","1,827957","1,812429","-78,750265","0,040334","0,031056","0,001252612704",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,9574468085","0,9963636364","0,96","0,96","0,96","0,9545454545","0,9545454545","0,9545454545",140,47,A16,"8,470999673",A10,"8,244138197",A47,"8,151832377",A05,"7,596986972",A24,"6,8897904",A01,"0,1561572258",A02,"0,3072797517",A03,"1,90079019",A04,"0,1475251862",A05,"7,596986972",A06,"0,1098348689",A07,"1,336236139",A08,"0,1583101316",A09,"0,3344423994",A10,"8,244138197",A11,"0,3696799535",A12,"0,8368646159",A13,"0,4470065282",A14,"0,8412448758",A15,"0,1600746393",A16,"8,470999673",A17,"0,2275375434",A18,"0,8231540833",A19,"0,228471527",A20,"0,4799326484",A21,"0,4399567885",A22,"0,6034085555",A23,"2,718387613",A24,"6,8897904",A25,"0,5025589687",A26,"0,4246283665",A27,"0,2352566148",A28,"0,5540395985",A29,"3,941785982",A30,"0,3748055256",A31,"0,3404641101",A32,"0,3237452558",A33,"3,928221084",A34,"2,758404169",A35,"0,3600310906",A36,"0,09583758725",A37,"5,53571164",A38,"0,2099404351",A39,"0,4474299647",A40,"0,3664986098",A41,"5,912740913",A42,"0,8379075413",A43,"0,148596273",A44,"0,5892168824",A45,"0,4605369231",A46,"0,3115109472",A47,"8,151832377",A48,"0,5681022524",A49,"0,312709393",A50,"0,5099320795",A51,"0,1772034958",A52,"0,1558710481",A53,"3,112583991",A54,"1,023876525",A55,"1,257521069",A56,"0,212594142",A57,"1,559180864",A58,"0,4555355945",A59,"0,4547231928",A60,"0,3499376903",A61,"0,4547880254",A62,"5,139312712",A63,"0,08501736131",A64,"3,531199199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:04:01.337679,Colombia,"-78,703318","1,754521","-78,649598","1,800333","1,777427","-78,676458","0,05372","0,045812","0,00246102064",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,92","0,9736","0,9565217391","0,88","0,9166666667","0,8888888889","0,96","0,9230769231",148,50,A41,"10,86451947",A29,"9,477510735",A24,"9,239985922",A25,"6,428238981",A30,"5,523389583",A01,"0,9563201832",A02,"0,6085625861",A03,"0,3258687031",A04,"1,279403744",A05,"0,2766434706",A06,"2,342574251",A07,"1,312736414",A08,"2,756545321",A09,"0,2099210676",A10,"2,032138817",A11,"0,1407908198",A12,"0,2283263961",A13,"0,9829839088",A14,"0,2004976576",A15,"0,3755221305",A16,"0,2558267354",A17,"0,7016496563",A18,"0,197891747",A19,"0,6031733966",A20,"0,4382735752",A21,"0,3375619706",A22,"0,2202657902",A23,"0,2639424411",A24,"9,239985922",A25,"6,428238981",A26,"0,350892289",A27,"0,8540292891",A28,"1,070389637",A29,"9,477510735",A30,"5,523389583",A31,"0,1622507467",A32,"0,586202401",A33,"0,4232765767",A34,"1,393230115",A35,"0,291301439",A36,"5,194241602",A37,"0,1047123629",A38,"0,4367974289",A39,"1,685539725",A40,"0,2353310987",A41,"10,86451947",A42,"0,246307644",A43,"0,2041437267",A44,"5,006990944",A45,"0,4476556547",A46,"0,1689591206",A47,"0,4508580668",A48,"3,477054207",A49,"0,1583866805",A50,"3,055717398",A51,"0,3238397054",A52,"4,007155272",A53,"3,421137663",A54,"0,1790760317",A55,"1,704670197",A56,"0,360228971",A57,"0,3266429028",A58,"0,3515967723",A59,"0,2779451976",A60,"0,5049790361",A61,"1,658051748",A62,"1,723418025",A63,"0,2981223035",A64,"0,2778025496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 08 31 13,2025-08-31T13:27:03.879983,Colombia,"-77,83831","2,667862","-77,77412","2,713988","2,690925","-77,806215","0,06419","0,046126","0,00296082794",95,Mangroves,10,Tree cover,rf,25,100,100,42,"0,86","0,956","0,8214285714","0,92","0,8679245283","0,9090909091","0,8","0,8510638298",150,50,A26,"5,12064109",A33,"3,780223999",A34,"3,612594905",A48,"3,56292194",A13,"3,504484769",A01,"0,9963474159",A02,"2,654357551",A03,"0,8772220745",A04,"0,5751549717",A05,"1,623600263",A06,"1,998834594",A07,"3,452916203",A08,"1,8918568",A09,"0,3982898323",A10,"1,310204669",A11,"0,6727248692",A12,"0,5287017566",A13,"3,504484769",A14,"1,096036242",A15,"2,930195492",A16,"2,501263827",A17,"1,982382371",A18,"0,6290133491",A19,"0,7147926791",A20,"1,345911492",A21,"3,189837388",A22,"1,419600229",A23,"1,759167925",A24,"1,132889637",A25,"0,7979884455",A26,"5,12064109",A27,"0,9316442867",A28,"0,7826711966",A29,"0,8854980726",A30,"1,727700493",A31,"0,6324902887",A32,"1,373273379",A33,"3,780223999",A34,"3,612594905",A35,"0,8217608333",A36,"0,7017828634",A37,"1,822167949",A38,"0,759707569",A39,"0,8150913891",A40,"1,08356684",A41,"1,003235553",A42,"1,23232056",A43,"0,5336784709",A44,"1,165728266",A45,"0,9754631794",A46,"0,689794812",A47,"1,954343831",A48,"3,56292194",A49,"0,8334985708",A50,"2,243525683",A51,"1,363455628",A52,"1,836458868",A53,"1,019585505",A54,"0,9580845325",A55,"0,7727054934",A56,"1,310991249",A57,"2,018914723",A58,"1,296110788",A59,"2,880938741",A60,"0,8200889447",A61,"1,662112576",A62,"1,302349812",A63,"1,281883023",A64,"2,44721925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
